response_time,dns_dialup,DNS,request_write,response_delay,response_read,status_code,offset,composition,rps
6.0189,0.0,0.0,0.0,6.0189,0.0,200,6.0742,compiled,200
6.0233,0.0,0.0,0.0,6.0232,0.0,200,6.0699,compiled,200
6.0194,0.0,0.0,0.0,6.0193,0.0,200,6.0739,compiled,200
6.0197,0.0,0.0,0.0,6.0197,0.0,200,6.0736,compiled,200
6.0189,0.0,0.0,0.0,6.0188,0.0,200,6.0745,compiled,200
6.024,0.0,0.0,0.0,6.0239,0.0,200,6.0702,compiled,200
6.0205,0.0,0.0,0.0,6.0205,0.0,200,6.0738,compiled,200
6.0223,0.0,0.0,0.0,6.0223,0.0,200,6.074,compiled,200
6.022,0.0,0.0,0.0,6.0219,0.0,200,6.0744,compiled,200
6.0222,0.0,0.0,0.0,6.0222,0.0,200,6.0742,compiled,200
6.0268,0.0,0.0,0.0,6.0265,0.0,200,6.0697,compiled,200
6.0196,0.0,0.0,0.0,6.0196,0.0,200,6.077,compiled,200
6.0183,0.0,0.0,0.0,6.0182,0.0,200,6.0784,compiled,200
6.0184,0.0,0.0,0.0,6.0183,0.0,200,6.0783,compiled,200
6.0228,0.0,0.0,0.0,6.0227,0.0,200,6.074,compiled,200
6.0227,0.0,0.0,0.0,6.0226,0.0,200,6.0742,compiled,200
6.0223,0.0,0.0,0.0,6.0223,0.0,200,6.0746,compiled,200
6.0235,0.0,0.0,0.0,6.0234,0.0,200,6.0735,compiled,200
6.0201,0.0,0.0,0.0,6.02,0.0,200,6.0769,compiled,200
6.022,0.0,0.0,0.0,6.0212,0.0008,200,6.0758,compiled,200
6.021,0.0,0.0,0.0,6.0209,0.0,200,6.078,compiled,200
6.0289,0.0,0.0,0.0,6.0288,0.0,200,6.0745,compiled,200
6.0292,0.0,0.0,0.0,6.0291,0.0,200,6.0743,compiled,200
6.0262,0.0,0.0,0.0,6.0261,0.0,200,6.0779,compiled,200
6.0243,0.0,0.0,0.0,6.0242,0.0,200,6.0802,compiled,200
6.0182,0.0,0.0,0.0,6.0181,0.0,200,6.0865,compiled,200
6.0258,0.0,0.0,0.0,6.0257,0.0,200,6.0795,compiled,200
6.0317,0.0,0.0,0.0,6.0317,0.0,200,6.0744,compiled,200
6.02,0.0,0.0,0.0,6.0199,0.0,200,6.0861,compiled,200
6.0295,0.0,0.0,0.0,6.0294,0.0,200,6.0769,compiled,200
6.0306,0.0,0.0,0.0,6.0305,0.0,200,6.0781,compiled,200
6.0346,0.0,0.0,0.0,6.0345,0.0,200,6.0741,compiled,200
6.0331,0.0,0.0,0.0,6.033,0.0001,200,6.0757,compiled,200
6.0331,0.0,0.0,0.0,6.033,0.0,200,6.0757,compiled,200
6.0422,0.0,0.0,0.0,6.0422,0.0,200,6.0684,compiled,200
6.0328,0.0,0.0,0.0,6.0328,0.0,200,6.078,compiled,200
6.025,0.0,0.0,0.0,6.0249,0.0,200,6.0865,compiled,200
6.024,0.0,0.0,0.0,6.024,0.0,200,6.0874,compiled,200
6.0376,0.0,0.0,0.0,6.0376,0.0,200,6.0741,compiled,200
6.0284,0.0,0.0,0.0,6.0283,0.0,200,6.0836,compiled,200
6.0268,0.0,0.0,0.0,6.0267,0.0,200,6.0869,compiled,200
6.0342,0.0,0.0,0.0,6.0342,0.0,200,6.0796,compiled,200
6.0295,0.0,0.0,0.0,6.0294,0.0,200,6.0844,compiled,200
6.0286,0.0,0.0,0.0,6.0286,0.0001,200,6.0853,compiled,200
6.0208,0.0,0.0,0.0,6.0208,0.0,200,6.0931,compiled,200
6.0286,0.0,0.0,0.0,6.0285,0.0001,200,6.0854,compiled,200
6.0295,0.0,0.0,0.0,6.0294,0.0,200,6.0846,compiled,200
6.021,0.0,0.0,0.0,6.0209,0.0,200,6.0932,compiled,200
6.0209,0.0,0.0,0.0,6.0208,0.0,200,6.0932,compiled,200
6.027,0.0,0.0,0.0,6.0269,0.0,200,6.0872,compiled,200
6.0401,0.0,0.0,0.0,6.0401,0.0,200,6.0743,compiled,200
6.0365,0.0,0.0,0.0,6.0364,0.0001,200,6.0779,compiled,200
6.0353,0.0,0.0,0.0,6.0353,0.0,200,6.0792,compiled,200
6.0377,0.0,0.0,0.0,6.0376,0.0,200,6.0778,compiled,200
6.03,0.0,0.0,0.0,6.0299,0.0,200,6.0855,compiled,200
6.0373,0.0,0.0,0.0,6.0372,0.0,200,6.0783,compiled,200
6.0381,0.0,0.0,0.0,6.038,0.0,200,6.0776,compiled,200
6.0397,0.0,0.0,0.0,6.0397,0.0,200,6.0781,compiled,200
6.0216,0.0,0.0,0.0,6.0215,0.0001,200,6.0962,compiled,200
6.0166,0.0,0.0,0.0,6.0166,0.0,200,6.1044,compiled,200
6.0168,0.0,0.0,0.0,6.0168,0.0,200,6.1043,compiled,200
6.0168,0.0,0.0,0.0,6.0167,0.0,200,6.1044,compiled,200
6.0158,0.0,0.0,0.0,6.0157,0.0,200,6.1059,compiled,200
6.0171,0.0,0.0,0.0,6.017,0.0,200,6.1051,compiled,200
6.016,0.0,0.0,0.0,6.016,0.0,200,6.1062,compiled,200
6.0162,0.0,0.0,0.0,6.0161,0.0,200,6.1065,compiled,200
6.0155,0.0,0.0,0.0,6.0154,0.0,200,6.1072,compiled,200
6.0197,0.0,0.0,0.0,6.0194,0.0001,200,6.1049,compiled,200
6.0181,0.0,0.0,0.0,6.0181,0.0,200,6.1066,compiled,200
6.0173,0.0,0.0,0.0,6.0172,0.0,200,6.1075,compiled,200
6.0178,0.0,0.0,0.0,6.0178,0.0,200,6.1069,compiled,200
6.0162,0.0,0.0,0.0,6.0161,0.0,200,6.1086,compiled,200
6.0171,0.0,0.0,0.0,6.017,0.0,200,6.1083,compiled,200
6.021,0.0,0.0,0.0,6.021,0.0,200,6.1065,compiled,200
6.0219,0.0,0.0,0.0,6.0218,0.0,200,6.1058,compiled,200
6.0179,0.0,0.0,0.0,6.0179,0.0,200,6.1099,compiled,200
6.0193,0.0,0.0,0.0,6.0192,0.0,200,6.1085,compiled,200
